area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num
臺北市第01選區,1,謝維洲,民主進步黨,m,0720505,31,新北市,大學,N,Y,21687
臺北市第01選區,2,賴素如,無黨籍及未經政黨推薦,f,0530323,50,台北市,博士,Y,N,7226
臺北市第01選區,3,孫士堅,無黨籍及未經政黨推薦,m,0481006,55,台北市,專科,N,N,1406
臺北市第01選區,4,潘懷宗,新黨,m,0500702,53,台北市,博士,Y,Y,25188
臺北市第01選區,5,林瑞圖,無黨籍及未經政黨推薦,m,0450610,58,台北市,大學,Y,Y,20065
臺北市第01選區,6,周佳君,人民民主陣線,f,0560728,47,台中市,碩士,N,N,1685
臺北市第01選區,7,王奕凱,無黨籍及未經政黨推薦,m,0740629,29,台北市,高中,N,N,8551
臺北市第01選區,8,王英文,無黨籍及未經政黨推薦,m,0601002,43,臺灣省,博士,N,N,517
臺北市第01選區,9,陳重文,中國國民黨,m,0660924,37,台北市,大學,N,Y,13299
臺北市第01選區,10,黃平洋,中國國民黨,m,0511113,52,新北市,大學,Y,N,11451
臺北市第01選區,11,王小玉,親民黨,f,0411124,62,臺灣省,其他,N,N,2214
臺北市第01選區,12,楊靜宇,新黨,m,0501002,53,台北市,大學,N,N,10538
臺北市第01選區,13,汪志冰,中國國民黨,f,0460420,57,台中市,碩士,Y,Y,18021
臺北市第01選區,14,林世宗,民主進步黨,m,0480613,55,台北市,博士,Y,Y,12334
臺北市第01選區,15,王威中,民主進步黨,m,0720303,31,台北市,碩士,N,Y,20649
臺北市第01選區,16,吳思瑤,民主進步黨,f,0630528,40,新北市,碩士,Y,Y,20302
臺北市第01選區,17,陳建銘,台灣團結聯盟,m,0500724,53,台北市,博士,Y,Y,20952
臺北市第01選區,18,何志偉,民主進步黨,m,0710514,32,其他,碩士,Y,Y,26283
臺北市第01選區,19,陳政忠,無黨籍及未經政黨推薦,m,0440401,59,台北市,碩士,Y,Y,16623
臺北市第01選區,20,陳慈慧,民主進步黨,f,0721122,31,台北市,大學,N,Y,22688
臺北市第01選區,21,吳碧珠,中國國民黨,f,0381222,64,台北市,大學,Y,Y,24030
臺北市第02選區,1,許明偉,無黨籍及未經政黨推薦,m,0430225,60,台北市,大學,N,N,497
臺北市第02選區,2,陳義洲,中國國民黨,m,0410901,62,台北市,碩士,Y,Y,17693
臺北市第02選區,3,趙家蓉,新黨,f,0511111,52,台北市,大學,N,N,9910
臺北市第02選區,4,黃子哲,中國國民黨,m,0630809,40,台北市,碩士,N,N,9380
臺北市第02選區,5,黃珊珊,親民黨,f,0581018,45,台中市,大學,Y,Y,28020
臺北市第02選區,6,王孝維,民主進步黨,m,0500610,53,新北市,大學,Y,Y,17401
臺北市第02選區,7,李彥秀,中國國民黨,f,0601218,42,台北市,大學,Y,Y,25057
臺北市第02選區,8,陳嘉霖,台灣團結聯盟,m,0670912,36,臺灣省,碩士,N,N,2466
臺北市第02選區,9,余筱菁,樹黨,f,0691202,33,臺灣省,碩士,N,N,3527
臺北市第02選區,10,闕枚莎,中國國民黨,f,0610405,42,台北市,碩士,Y,Y,19956
臺北市第02選區,11,江志銘,民主進步黨,m,0510810,52,台北市,大學,Y,Y,14592
臺北市第02選區,12,吳世正,中國國民黨,m,0520411,51,臺灣省,碩士,Y,Y,18223
臺北市第02選區,13,李建昌,民主進步黨,m,0510822,52,臺灣省,碩士,Y,Y,18052
臺北市第02選區,14,高嘉瑜,民主進步黨,f,0691017,34,臺灣省,碩士,Y,Y,34117
臺北市第03選區,1,陳永德,中國國民黨,m,0540814,49,台北市,大學,Y,Y,13825
臺北市第03選區,2,秦慧珠,中國國民黨,f,0440327,59,臺灣省,博士,Y,Y,20632
